CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
29445S100,EQPT,EQUIPMENTSHARE COM INC,3414655,3414655,69.56M,69.56M,NEW,38.9%
65341B106,XIFR,XPLR INFRASTRUCTURE LP,7753653,854343,82.34M,9.07M,+12.4%,46%
37890B100,GBTG,GLOBAL BUSINESS TRAVEL GROUP,3593635,0,20.05M,0,NO CHANGE,11.2%
530715AL5,FWONA,LIBERTY MEDIA CORP DEL,95578000,0,3.93M,0,NO CHANGE,2.2%
530715AG6,FWONA,LIBERTY MEDIA CORP DEL,54668000,0,3.11M,0,NO CHANGE,1.7%
Total,,,,,179M,78.63M,+74.3%,100%
