CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
482497104,BEKE,KE HLDGS INC,0,-1093559,0,-17.23M,CLOSE,0%
M6191J100,FROG,JFROG LTD,14425,-400000,676.97K,-18.77M,-96.5%,<.01%
893641100,TDG,TRANSDIGM GROUP INC,149078,-16533,172.78M,-19.16M,-10%,0.78%
60937P106,MDB,MONGODB INC,0,-50000,0,-20.98M,CLOSE,0%
04010E109,AGX,ARGAN INC,0,-108845,0,-34.1M,CLOSE,0%
47215P106,JD,JD.COM INC,0,-1471173,0,-42.22M,CLOSE,0%
35969L108,YMM,FULL TRUCK ALLIANCE CO LTD,8898535,-5300000,73.86M,-43.99M,-37.3%,0.33%
464287655,IWM,ISHARES TR,0,-179500,0,-44.19M,CLOSE,0%
G51502105,JCI,JOHNSON CONTROLS INTERNATION,270000,-350000,35.36M,-45.83M,-56.5%,0.16%
74762E102,PWR,QUANTA SVCS INC,400983,-100000,220.15M,-54.9M,-20%,1%
46090E103,QQQ,INVESCO QQQ TR,1325777,-96200,765.21M,-55.52M,-6.8%,3.5%
548661107,LOW,LOWES COS INC,213594,-255000,50.47M,-60.25M,-54.4%,0.23%
03027X100,AMT,AMERICAN TOWER CORP NEW,0,-428401,0,-75.21M,CLOSE,0%
558868105,MDGL,MADRIGAL PHARMACEUTICALS INC,80000,-160000,41.88M,-83.76M,-66.7%,0.19%
78462F103,SPY,SPDR S&P 500 ETF TR,0,-131500,0,-89.67M,CLOSE,0%
231021106,CMI,CUMMINS INC,0,-190000,0,-96.99M,CLOSE,0%
58733R102,MELI,MERCADOLIBRE INC,180499,-60000,312.09M,-103.74M,-24.9%,1.4%
24703L202,DELL,DELL TECHNOLOGIES INC,0,-1062409,0,-133.74M,CLOSE,0%
482480100,KLAC,KLA CORP,580915,-129450,855.35M,-190.6M,-18.2%,3.9%
02079K305,GOOGL,ALPHABET INC,5058618,-743940,1.45B,-213.93M,-12.8%,6.6%
594918104,MSFT,MICROSOFT CORP,1201176,-775000,444.64M,-286.88M,-39.2%,2%
512807306,LRCX,LAM RESEARCH CORP,3900456,-2520000,833.37M,-538.42M,-39.2%,3.8%
Total,,,,,22.08B,-456.31M,-2%,100%
